id_noticia,author_id,tweet_id,created_at,site,text,rotulacao_manual,id_rotulador
21,1399685172811939843,1456966083966013447,2021-11-06,UOL,é que ninguém quer ser policial estão pegando qualquer um e o mas perigoso estão dando armas para esse tipo de coisa pode nem ser chamado de pessoas,-1,M
20,875293628,1175408518964359168,2019-09-21,Folha,e eles mortos! grande pensador você,-1,G
23,1004402898867015680,1262780965744762883,2020-05-19,G1,oxe kkkkkkkkkkkk,0,S
21,1427693616340873241,1457303655980351492,2021-11-07,G1,"mais vai falar isso pro enzo que acha q uma pessoa armada não mata ninguém, ainda mais quem coloca em risco o filho, essas pessoas são tão ignorantes em querer lacrar",-1,M
20,1249770098,1175470552229789697,2019-09-21,Folha,"isto já está ficando fora da casinha policiais despreparados motivados por ordens de quem não está nem aí para com as pessoas! governo medíocre, gentes medíocre e policiais medíocres!",-1,S
25,16974856,1115231179760971776,2019-04-08,Folha,"o nome dele é evaldo dos santos rosa foi assassinado por um erro bizarro do exército brasileiro (misturado com muito ódio, medo e preconceito racial, que não deveria estar nas ruas do rj incompetência e ódio mataram um inocente",-1,M
22,35873782,1409522697646792712,2021-06-28,G1,veja as imagens de lázaro depois da troca de tiros com a polícia,0,S
24,1270305686795190273,1278682133616353280,2020-07-02,G1,"se inves da guerras as drogas existisse uma guerra contra a passagem de armamento, os tf tariam muito menos fortes e o crime muito mais fraco e o governo podia estar ate gerandobdinheiro com a legalização de algumas substâncias naturais farmaceuticos mas eles não se importam",-1,S
18,872934182477074432,1163756412691988480,2019-08-20,G1,como assim ele tá armado? alguém tem que avisálo sobre o estatuto do desarmamento tá errado isso aí!,0,M
25,424374524,1131745226350125056,2019-05-24,UOL,"o esquema funciona assim a regra diz que 10 dos 15 ministros devem ser militares da ativa daí quando vc coloca militaresbdabativa para julgar outros militares, vc acha que haverá algum tipo de justiça?",-1,S
18,849315369957371904,1163769208771088386,2019-08-20,G1,ainda segue o sequestro ?!!!!!,-1,G
22,3085214229,1409511963126816768,2021-06-28,G1,em confronto? a tem certeza? a cobertura é uma afronta à nossa inteligência 1 governador anuncia prisão 2 corpo é jogado na ambulância 3 corpo é arrumado e levado ao hospital  4 anunciam troca de tiros aonde? dentro da viatura? à imprensa cabe apurar e não replicar,-1,M
25,1053864115419078656,1115295391283580933,2019-04-08,G1,"já vem vc politizar tudo manuela, vai procurar uma louca para lavar (meu teclado ñ tem c, tenho certeza que na sua casa ñ falta xícaras e pratos para lavar ou vc tem uma empregada negra para fazer isso por vc?",-1,G
23,780701822121943040,1262796643226783744,2020-05-19,G1,"não, mas tenho parentes na profissão infelizmente família não se escolhe, né",-1,M
25,2247090355,1115441637872885761,2019-04-09,G1,"a função do exército é combater os inimigos do estado a função da polícia é assegurar o cumprimento da lei quando se misturam os dois, é óbvio que não vai dar certo",-1,G
25,81091048,1268490042814717954,2020-06-04,G1,"muito bom mesmo, guga queria ter visto essa pauta enorme quando foi assassinado no rio um negro com 80 tiros dentro de um carro na presença da família essa cópia de pauta norte americana precisam parar e o brasil construir sua própria história",-1,S
26,1224493974976630784,1390479940898988032,2021-05-07,Folha,parabens policia,1,G
23,1071564381304090625,1262764996733267968,2020-05-19,G1,é verdade isso ai eu era o traficante fugindo filho da puta,-1,S
20,458719407,1175486390383075329,2019-09-21,UOL,"o estado está matando crianças vale a vida de um inocente pela do bandido? se querem vender e usar drogas, fodase, são adultos inocentes não devem perder suas vidas pela mão do estado a droga sai do brasil de avião presidencial para europa",-1,G
18,39516023,1163754208883032066,2019-08-20,G1,galera que vai por rio barcas ponte fechada!,0,G
20,235682529,1175509506018697216,2019-09-21,Folha,"é isso que ele quer, matar tantos até que não haja mais repercussão, ele sabe que punição neste país é só contra esquerdistas",-1,G
20,1001280869812916230,1175745175630618624,2019-09-22,Folha,esse witzel é mais um imbecil que tem coco na cabeça igual aos seus eleitores que pensam e são como ele,-1,M
24,1274919137270259714,1278899027761942531,2020-07-03,G1,"os secretos devem vir as pressas, mais rápido do que foi a espanha, burocracia logo deixará se ser problema",0,G
21,1427693616340873241,1457301126454333440,2021-11-07,G1,"a mulher com uma arma segurando as crianças se ela segura os filhos pra não ser presa imagina se dá espaço pra ela,sai atirando em todo mundo pq amor aos filhos não tem pq se tivesse pedia pra eles se afastarem mais como não tem segura eles com risco grande e ela cagando pra isso",-1,M
24,954963454607192064,1278510274383929345,2020-07-02,G1,espero que tomem providências e não esqueçam como todos os outros,-1,S
18,53116129,1163790402417299456,2019-08-20,UOL,fim do suplício das vítimas sequestrador neutralizado,-1,G
26,1105216010888642560,1390348579017998342,2021-05-06,G1,com um ganço é mais ainda,0,S
20,1092227497494745088,1175578419188391938,2019-09-22,Folha,"pq ?? pq seu partido de estimação destruiu o brasil  em todos os sentidos !!!!! para consertar será bem dolorido !!! muito triste esse acontecimento com essa linda menininha com uma vida longa pela frente !!! descaso com o país , com o povo foi isso que aconteceu !! entende ?",-1,M
21,167051383,1457095632603291656,2021-11-06,Folha,"está refletindo, né? sabe seu fetiche de lamber botas elas passam pelo chão, coco de cão vermes acredito muito que o vermífugo vá ajudar quanto aos chifres, relaxe, acontece  mas procure ajuda profissional, eu tenho coisas mais importantes para fazer tchau ",-1,G
18,415027433,1163780680741990400,2019-08-20,G1,excelente informar se tem e onde esta o atirador assim o bandido fica sabendo em primeira mão,-1,M
23,100782078,1262820823355854848,2020-05-19,G1,"não acredito nisso não , acho q as coisas tem q mudar aqui mesmo , essas pessoas precisam pagar por seus crimes e nós precisamos aprender a votar",-1,G
18,109934988,1163754448214253569,2019-08-20,G1,agora manda os #direitoshumanos ir lá e fazer a negociação pra liberar os reféns!,-1,M
24,123981775,1278307107788521472,2020-07-01,G1,as injustiças crescem cada vez mais,-1,M
20,167999129,1175480003695448066,2019-09-21,Folha,qualquer dia sao os miseraveis brasileiros que vao fugir da violencia da policia daqui,-1,G
21,598565511,1457154602781093890,2021-11-07,Folha,"da mesma firma neste caso! jovem, pardo, trabalhador, “um santo” morto pela pm",-1,M
21,1369572496383610880,1457067008680419333,2021-11-06,Folha,imagina vcs nem percebem incrível,0,S
25,238306191,1115019517883834369,2019-04-07,G1,trilhões de comentários criticando e julgando opiniões sem nenhuma fonte não tinha família nenhuma dentro do carro leiam a notícia e depois comentem sobre o fato corretamente,-1,G
26,1251668659409506306,1390363359028072457,2021-05-06,G1,"fico me perguntando como pode isso ocorrer, sendo que um tempo atrás a polícia prendeu traficantes sem disparar um único tiro e voces lembram bem por que nao repetem a estratégia?",-1,S
26,1167916744041783296,1390412004024799242,2021-05-06,Folha,"o tiro na cabecinha continua com outro legado, o genocídio continua com castro",-1,G
25,2279547109,1115262634591432705,2019-04-08,G1,"se nem o exército tem uma boa preparação, imagina o cidadão de bem",-1,S
26,1342122909825957888,1390669958334517250,2021-05-07,G1,"é muito fácil para integrantes da onu e direitos humanos e políticos do brasil (muitos envolvidos com o crime organizado com seguranças armados, carros blindados falar",-1,S
25,131716054,1115010422854311937,2019-04-07,G1,"homem morre após carro ser atingido em ação do exército em guadalupe força afirma que no interior do veículo havia assaltantes nas redes sociais, moradores falam que militares se confundiram e atiraram contra uma família uma pessoa morreu",0,S
22,1251687695874695168,1409526683481280513,2021-06-28,G1,"bons estudos, amores",0,G
18,1137185518368841729,1163808093832003584,2019-08-20,Folha,"kkkkkkkkkk se acalma ai robô, o jornal só ta relatando o que aconteceu lá",0,S
18,812296026866466816,1163753776517435392,2019-08-20,G1,"homem armado faz reféns em ônibus na ponte rioniterói tráfego em direção ao rio está fechado | rio de janeiro | g1 esperando o filme mostrando a vida dura e sofrida do bandido em 3, 2, 1",-1,M
22,1221293188381577224,1409533035188531209,2021-06-28,UOL,não é a sociedade que é primitiva e sim a falta de credibilidade da esfera parlamentar e judicial que passa a mão em bandidos o único sopro de esperança e justiça neste país é quando se tem a certeza que criminosos nao irão cometer mais crime,-1,S
20,2474472475,1175456713102811141,2019-09-21,G1,licença para matar pobres e pretos !!! cadê a indignação da grande imprensa??!!!!,-1,G
18,64806187,1163793123492937730,2019-08-20,UOL,"polícia mata #sequestrador, libera reféns e encerra #sequestro",0,S
18,1027228039514611718,1164168567757168640,2019-08-21,Folha,ele agora vai sequestrar no inferno,-1,G
20,1174359093701730306,1175519352948494341,2019-09-21,Folha,"porque todos os dias morrem inocentes de “bala perdida” no rj! todos os dias! e como são pobres e pretos, pouco importantes para essa sociedade tão injusta, vira notícia pouco relevante!",-1,M
25,1262785002737152001,1377682054800945159,2021-04-01,UOL,"merda de povo que tem memória seletiva por isso somos o esgoto dos americanos e europeus passamos pano, protegemos canalhas e corruptos apenas para defender o indefensável",-1,M
20,381819809,1175474767203381248,2019-09-21,Folha,a resposta está na pergunta virou rotina!,0,S
25,155375976,1115236360858808320,2019-04-08,G1,esta querendo saber qual foi o sermao do padre? ou é apenas fiscal de missa? q tal perguntar ao seu presidente quais sao os planos de governo para o país?,0,G
21,272069598,1457051442351689729,2021-11-06,G1,vai tomar no seu cu mano nada justifica uma ação que acaba por bater a cabeça de uma criança de colo no chão,-1,M
26,1214126195500929029,1390469813735206912,2021-05-07,Folha,ele não sabe que a milícia é o estado,0,M
18,56434041,1163795772107833344,2019-08-20,G1,mas e a proibição de armas?????,0,M
24,184118474,1278563314268884992,2020-07-02,G1,"tá cada dia mais insuportável, quando isso vai acabar?",-1,G
18,222962564,1163754032655163392,2019-08-20,G1,"onibus nao deveria ter insulfilme onibus e coletivo,nessa hora a policia nao sabe quantos refesns, quantos bandidos, por causa do filme",0,G
21,1444331460954103815,1457199135787032577,2021-11-07,G1,vc e especialista em da opinião de twitter,0,M
20,949244270116069376,1175471546569297922,2019-09-21,Folha,"os miseráveis fugiram da venezuela, simp l es assim ou pior, não vão para a rua pois não teem a q unem pedir esmolasum país que acabouou não mônica? você gostou do q ute viu? foi n um supermercado, ou m ercadofui n a universidade, hospital, que tal? valeu a pena?",0,S
25,533914422,1115231898538844166,2019-04-08,G1,não quer ser alvejado por engano? não seja preto,-1,G
20,1071524882335313921,1175466139692011520,2019-09-21,G1,a culpa é do lula e do pt,-1,M
25,2763842164,1115216244309921796,2019-04-08,Folha,ouviram tiro no rj e metralharam um carro?,-1,G
25,85329789,1115258307055423489,2019-04-08,G1,[atiraram por engano abate à revelia?] #dh homem morre após ser baleado em ação do exército na zona oeste do rio,0,S
24,2615336139,1278304850812510209,2020-07-01,G1,vai toma no cuuuuu,-1,M
20,703235619720400896,1175396483014828032,2019-09-21,UOL,"ai não, vtnc witzel",-1,M
20,983324617568931840,1175478081970147328,2019-09-21,Folha,kkkkkkkkkkkkk discurso dentro da cartilha parabéns,0,S
21,1371920190322147333,1456978869890650114,2021-11-06,Folha,kkkkkkkkkk a regra é que todos os dias a policia esta ajudando alguem e ninguem noticia!!!,0,G
21,233215553,1457375413676675083,2021-11-07,Folha,"estúpido é um monte de juiz de internet julgando a conduta dos policiais, como se fosse uma prisão ilegal, como se eles tivessem prendendo um inocente que não fez nada, e olha que eu nem tenho esse pensamento de direita mas o policial tem segundos pra tomar uma decisão",-1,G
23,3910809215,1262893673819312128,2020-05-19,G1,na real os maiores traficantes estão nos bairros ricos,-1,S
25,1109037632770723841,1115183900911972352,2019-04-08,G1,"quem serão as ""pessoas de bem"" que não precisam ter medo das forças de segurança que atiram para matar?",-1,G
24,810289989284167684,1278418552232566787,2020-07-01,G1,quer dizer que a policia fazer o trabalho dos bandidos está ok pra vc?,-1,G
26,93619760,1390480919073632257,2021-05-07,Folha,quantos foram mortos quando houve a maior apreensão de armas do rj em um certo condomínio na barra da tijuca??,-1,G
24,2369299760,1278495026411188227,2020-07-02,G1,e eu disso ao contrário? vc é burro????,-1,G
25,726453050697748480,1115251306506092545,2019-04-08,G1,bolsonaro mito #ustravive,1,M
21,999930162195189760,1457369623096086531,2021-11-07,G1,"claro, entao pode usar criancas como escudo?",-1,S
23,1194079458514415616,1262747724950016002,2020-05-19,G1,"e agora vc não acha que ta passando pano pra traficante por questão política? não importa a cor da pele pra ser bandido, mas vc não pode passar pano pra traficante só pelo fato de ter negros e brancos roubando de forma mais inteligente e de outros meios também",-1,M
25,57828037,1115052372429017088,2019-04-08,G1,#brazil the army opened fire on a car carrying a family in a poor area of #riodejaneiro one man was killed the army was searching for thieves one man was killed,0,G
22,1345934382503223296,1409512845553934340,2021-06-28,G1,"você não sabe é de porra nenhuma, falador",-1,G
23,289318545,1262791462716088325,2020-05-19,G1,"você conhece alguma sociedade, país ou local onde ninguêm consome drogas ilícitas, ou só está se fazendo de retardado?",-1,S
23,46006531,1262869501164564480,2020-05-19,G1,"tainara, vou te fazer uma só pergunta você já viu qualquer família, em uma situação dessa, responsabilizar os traficantes pelo ocorrido?",-1,G
23,2251029799,1262774900076486656,2020-05-19,G1,foi assassinado******,-1,G
22,1251687695874695168,1409516410095738890,2021-06-28,G1,"prazer, sou psicóloga! acho que quem tem que entender a diferença, se existe, e vc!",0,M
21,1369572496383610880,1457029962356101128,2021-11-06,Folha,"pega o mapa de violência no brasil e assim analise os gráficos, vai se assustar com a realidade",-1,M
24,2352405212,1278389164313063424,2020-07-01,G1,"""um presidente pensa nas próximas eleições, um rei pensa na próxima geração"" essa frase diz tudo (nunca fui atrás de saber que é o autor",0,M
25,156630206,1131660709673295872,2019-05-23,UOL,80 tiros stm decide soltar militares presos por mortes de músico e catador absurdo o congresso não pode permitir esse corporativismo pelo fim da justiça militar a justiça tem que ser única e para todos,-1,M
24,1166472933226758144,1278351393385054208,2020-07-01,G1,"gente, q merdaaaa! q raiva, q impotência, q tristeza",-1,M
22,1137893600199630850,1409508880682557446,2021-06-28,UOL,"engraçado, quando o presidente levou a facada do bandido adélio essas mídias podres não falaram quase nada, agora esse vagabundo assassino lázaro vai ficar meses só no falatório,cambada de hipócritas",0,M
26,942963147576619008,1390438353636626432,2021-05-06,G1,"mano, nem adianta você perder tempo, poupa sua paciência pq gente assim é a pior de todas",-1,G
25,27573419,1115218000083337216,2019-04-08,Folha,"se fosse um carro com brancos? na zona sul do rio? haveria tiros? pois é o estado é conivente com ações criminosas que exterminam jovens, negros e periféricos estado assassino! estado racista!",-1,G
25,447048573,1115237111416934401,2019-04-08,G1,tanta ser humano alguma vez na vida,0,M
24,771363434,1278359768529358848,2020-07-01,G1,alguma acaba logo com esse ano maldito por favor,-1,M
23,1052343797449969664,1262797427393941504,2020-05-19,G1,“ morre “ é o caralho! o moleque foi assassinado mais um jovem negro pra estatística e a desculpa é sempre a mesma qual vai ser a desculpa dessa vez ?,-1,M
23,940005100503912448,1262749549673590788,2020-05-19,G1,ele foi assasinado pela polícia !,-1,G
21,60420846,1457074849222955009,2021-11-06,Folha,"ah sim! alvejar pai de família com 80 tiros, matar criança brincando na frente de casa e arrastar dona de casa pelo asfalto não é lutar contra pobre não! tá “serro”",-1,S
21,167051383,1457008288986505217,2021-11-06,Folha,"realmente, foi uma covardia sem tamanho a bandido se agarrar as crianças para se proteger que mãe faria isso? nenhuma! só está bandido demente",-1,S
22,1406385419151974404,1409539845689577475,2021-06-28,G1,"quanto a vale a vida das vítimas? a operação podia ser melhor, mas lázaro não vai mais matar ninguém",1,M
20,3236955556,1175405044201676800,2019-09-21,UOL,põe na conta do esse canalha!,-1,S
22,2771374569,1409771770991755268,2021-06-29,G1,parabéns a polícia,1,M
18,14594813,1163808806066765824,2019-08-20,Folha,"bolsonaro se manifestou sobre o sequestrador morto no rio ""não tem que ter pena"" o presidente ainda mencionou outro caso na cidade ""no ônibus 174 não usaram sniper e o que aconteceu? a passageira morreu"", disse",0,S
21,3304320916,1456937877657559044,2021-11-06,Folha,"posso te passar uma lista dos países que acabaram com as forças armadas precisamos de defesa e temos um ministério que precisa investir em c&ampt que envolve controle do nosso céu, dos nossos mares e das fronteiras não percebeu que a grande guerra é tecnológica?",-1,S
26,585555274,1390408399322505223,2021-05-06,Folha,"parabéns a polícia, lamento somente a morte do policial civil confronto armado não é chacina e ponto final #confrontoarmadonaoechacina",0,S
22,69563305,1409508662926790656,2021-06-28,UOL,#bolsonaroladrao #bolsonarocorruptonacadeia #bolsonarogenocida #3jpovonasruas #3jforabolsonaro #lulavencenoprimeiroturno,-1,M
23,241977281,1262956252331749378,2020-05-20,G1,ele foi assasinado,-1,S
21,1426275678840893443,1457174351992733705,2021-11-07,Folha,"teu cu, mau caráter, como todo bolsonazista",-1,G
21,1257302763790163970,1457127341642199042,2021-11-06,G1,"chegamos ao cúmulo de notícias suprimirem o fato de uma criminosa portar uma arma ilegal e usar o filho como escudo humano, só para poder criticar a ação legítima da tá osso!!!",-1,M
20,1047787420488556544,1175543001378185218,2019-09-21,G1,#reagerio #reagerj #revoltante #desespero menina de 8 anos morre baleada no complexo do alemão | rio de janeiro | g1,-1,G
25,1050174848264224768,1115230873031532546,2019-04-08,Folha,fronteiras abertas pelo lularapio,0,M
22,938802959571439617,1409513563375509507,2021-06-28,G1,"porra, se isso é digno de parabéns",1,M
25,28266184,1115057362287628290,2019-04-08,G1,quanta coisa errada! na matéria ainda menciona outros casos seu pacote anti crime é um absurdo! só vai gerar mais situações como essas e que nem serão investigadas,-1,M
20,479162467,1175593923596754945,2019-09-22,Folha,depois dos 80 tiros de ficoi naturalizado impunidades,-1,M
22,135988005,1409582384786423813,2021-06-28,UOL,"vídeo mostrando a polícia socorrendo e conduzindo o meliante baleado para o hospital para salvar sua vida não precisava dessa ópera bufa, bastava anunciar que o fugitivo foi abatido quando resistiu à prisão alvejando a polícia via",-1,G
25,782656501303287808,1267224989952073729,2020-05-31,Folha,this is happening in brazil and a lot of other things,0,S
24,2715773199,1279378595027222528,2020-07-04,G1,"no jovem,disse tudo agora",0,M
21,1379578451070435333,1457290461945679876,2021-11-07,G1,"sera q essa arma era de brinquedo, um mae q expoe os filhos a esse tipo de epizodio, nem deveria ser chamada de mae",-1,S
21,77486307,1457013429739339793,2021-11-06,Folha,"era criminosa? usou a criança como escudo? roubou, matou? covardes! tá no filme mano!!! pms derrubam e imobilizam mulher com bebê no colo em itabira (mg",-1,S
24,1118484286385086472,1278439184571785221,2020-07-01,Folha,"não tem polícia pra culpar vira tiroteio ""anônimo""?",-1,M
26,1356308949797113857,1390354032896716804,2021-05-06,G1,"será que um dia vão encontrar a solução pra violência no rio? na verdade no país como um todo, mas lá polícia, bandido e políticos se misturam num grau muito maior, aparentemente",-1,S
22,710129403347509249,1409509345134534659,2021-06-28,UOL,agora vamos para o que interessa tem uma dividida moral com a nação brasileira tem que divulgar este lodo de corrupção,-1,G
18,753965230078693376,1163824938295287808,2019-08-20,UOL,ressocialização realizada com sucesso! na próxima encarnação virá uma pessoa melhor,-1,G
20,845814595608592385,1175403041836752897,2019-09-21,Folha,porque foi a polícia que atirou seu imbecil,-1,S
21,1386948493999329280,1456959334743777283,2021-11-06,UOL,um erro não justifica o outro,-1,M
23,737170773278920704,1264682756652634112,2020-05-24,G1,"o trafico no rj é enorme, a policia só coloca a ponta do carro na esquina e já é recebida a tiros, eles não vão ficar parados ali esperando mais tiros, obviamente irão revidar e se um morador morrer no meio do tiroteio, foi a policia como sempre, nunca são os bandidos",-1,M
26,1387207439121010695,1390333661225050116,2021-05-06,G1,e o traficante?,-1,G
22,1272336495144251392,1409510830404784134,2021-06-28,G1,foi confronto ou assassinato?,-1,G
25,712768584758505473,1115427785361764352,2019-04-09,Folha,"o episódio foi terrível e inaceitável! mas, se entendi bem, se a bala atingisse um branco, claro que não morreria é isso mesmo? foi crime de racismo, ou foi um erro sem precedentes do exército? sou da paz, antes de mais nada!",-1,M
25,915258863380832256,1224657809012350978,2020-02-04,Folha,"um monte de comentário que não tem nada a ver com o intuito do projeto, pqp espero que isso nunca aconteça contigo",0,S
20,36993218,1175353226515947520,2019-09-21,G1,mais um pra conta do governador mata mais que jogador de cs,-1,M
21,4583485703,1457047778752929800,2021-11-06,G1,"parabéns polícia militar, isso aí ",1,G
24,1183511867966345221,1278371321307705346,2020-07-01,G1,"rio de janeiro, terra de ninguém",-1,S
24,802293000399441920,1278474649706389504,2020-07-01,UOL,é só para se defender bandidos que tudo isso acaba,-1,S
21,1072648412699463680,1457026240079175680,2021-11-06,G1,o tá tão agarrado nas bolas do bonoro que não vê o que a polícia tá fazendo ou a orientação é essa mesmo? a notinha do comando da pm é nojenta,-1,M
18,51562185,1163833251271716872,2019-08-20,Folha,além de bandido é burro,-1,M
23,737806011122257921,1262857612976144386,2020-05-19,G1,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk a não olha esse ecara,0,G
20,20792737,1175466105650982912,2019-09-21,G1,menina de 8 anos morre baleada após operação policial no complexo do alemão,-1,M
23,1254136526965026818,1262744056171425801,2020-05-19,G1,coloca na conta do teu pai aquele corno fudido,-1,G
21,1100034841834328066,1457220387935330305,2021-11-07,Folha,ulstra morreu de velhice,0,M
22,797231290609233920,1409510385233825802,2021-06-28,UOL,gilmar mendes ia ja soltar lazaro para disputar a chapa de vice presidente com lula #fechadocombolsonaro2022,-1,S
24,1274919137270259714,1278877959462535168,2020-07-03,G1,"e aí, tudo bem? somos o projeto soldado imperial, buscando mostrar ao povo brasileiro o melhor sistema de governo para o país nossa equipe viu que você tem dúvidas de como seria o brasil voltasse a ser uma monarquia, gostaria de falar sobre o assunto?",0,S
24,782916212829356032,1278344913588031490,2020-07-01,G1,cade o psol anistia internacional ou e so mais um numero,0,M
18,1915814125,1163931228422193153,2019-08-20,UOL,estereótipo errado você que deve abusar de álcool e anti depressivo pra aguentar essa vida aemagaruda,-1,S
24,1213094947999477760,1278391707890077697,2020-07-01,G1,a irmã do garoto afirmou que foram bandidos,0,M
24,1271471990029893633,1278336099870531584,2020-07-01,G1,"falar mal de quem já está à margem? isso já é a priori já a polícia não, ela serve para nos proteger e, quando mata, merece ser escrachada sim",-1,S
25,1068542489404088323,1115236411811213312,2019-04-08,Folha,"que bom que no tempo em que pt governava negros e pobres não morriam em tiroteios nas ruas, era tudo uma maravilha hipócritas!",-1,S
25,216331740,1131664619142033425,2019-05-23,UOL,"""quando um negro, pobre é confundido com um bandido no subúrbio no rio de janeiro, eu duvido que isso aconteceria com um branco em ipanema""",-1,M
20,861402061677764608,1175405964574515200,2019-09-21,Folha,menina de 8 anos é assassinada pela pm do rj a mando do governador wilson witzel,-1,M
18,57192775,1163878893910155264,2019-08-20,Folha,a polícia fez o trabalho dela e ponto final,1,M
23,361624360,1262790287195324417,2020-05-19,G1,"*menino de 14 anos é assassinado por policiais durante operação das polícias federal e civil no complexo do salgueiro, no rio pronto, agora tá certo",-1,G
23,36636413,1262905703062257664,2020-05-20,G1,assassinado pelo estado,-1,G
22,1055777238216556545,1409503636208635915,2021-06-28,G1,imprensa marrom em luto !!!!!!!!!!!!!,0,M
18,848396704378478594,1163873681384366082,2019-08-20,G1,será que é pq tiros podem ser disparados e acertar quem passa???,-1,M
26,985392973281136640,1390708657017532416,2021-05-07,Folha,"e foram esses milhares de jeitos que deixaram o país na situação que está hoje essa turma só entende a força, não precisa ser muito inteligente pra saber que eles não querem ser salvos tampouco ressocializados",0,S
20,875293628,1175411424467795970,2019-09-21,Folha,é uma guerra! quem ta lá corre risco de morte,-1,M
26,78271205,1390481825882124290,2021-05-07,Folha,"rio de janeiro vai ficar bem adubada , a única utilidade de bandidos !",-1,G
21,2570291731,1457763320761659394,2021-11-08,G1,"quando vi pela primeira vez, achei puta atitude escrota da policia, mas depois sabendo que ela estava armada escondendo sobre a criança não tem como já houve caso na minha cidade de uma mulher ser presa pq estava vendendo drogas em baixo de um carrinho de bebe isso q é escroto",-1,S
20,3313563491,1175487356369080320,2019-09-21,Folha,baleada por bandidos!,-1,S
23,737806011122257921,1262858410615341058,2020-05-19,G1,haha o fakezinho do prior tá puto kkkkkkkkkk,0,S
21,1264780967882952704,1457055517449261056,2021-11-06,G1,"país de merda e de impunidade viver nessa caçamba de lixo é desesperador quando é um branco armado, falta a pm abri a boca pra ele cagar nojo",-1,S
22,982217462400794624,1409496622959112198,2021-06-28,G1,agora só falta o serial killer de brasília,-1,G
21,2561928617,1457375071400611844,2021-11-07,G1,“não acabou! tem que acabar! eu quero o fim da #políciamilitar!”,-1,G
21,598565511,1457853308698304521,2021-11-08,Folha,"mas não é pra refletir em toda a sociedade somente naqueles que vão a luta, pra que vejam que é possível, difícil, mas possível sim",0,M
25,28559089,1115261741712252929,2019-04-08,Folha,oitenta tiros dessa vez pelo exercito brasileiro matam civil no rio de janeiro,0,S
18,1090188146271313920,1163748253638299649,2019-08-20,G1,uma excelente oportunidade para o ir lá negociar,0,S
20,1145833642658340864,1175524134278877185,2019-09-21,Folha,"a polícia não tem culpa seu animal! ela é tão vitima quanto o resto da sociedade a culpa é da cambada que tem a visão limitada um exemplo são as pessoas que votaram num cara que em 30 anos de câmara não fez nada em prol da polícia porem, levanta a bandeira da segurança",-1,G
23,210547368,1263080421212000257,2020-05-20,G1,executado ou assasinado seria mais apropriado,-1,S
22,4253635978,1409513808599597061,2021-06-28,G1,confrontosei!!!!!!,0,G
23,791380629799727104,1262865791428460544,2020-05-19,G1,só podia ser sulista pqp,0,M
26,127376018,1390343885210128387,2021-05-06,G1,a merda tá pouca no país mesmo,-1,G
18,587635596,1163791033228025856,2019-08-20,UOL,parabéns à aço na bandidagem,-1,M
26,3177294041,1390348678951485444,2021-05-06,G1,defendendo bandido seu merda,-1,S
23,1213593068273688576,1262836893139570691,2020-05-19,G1,mlk n justifica,0,S
20,92760246,1176091205509230593,2019-09-23,Folha,"nenhuma surpresa ainda em campanha, todos já sabiam que seria assim mas, muitos que foram votar não se preocuparam com os impactos dessas promessas morreram 5",-1,G
20,917848996214984705,1175402192221757441,2019-09-21,UOL,"ele só herdou as falhas dos desgovernos anteriores tanto estadual como nacional que sempre ""passou a mão "" em bandido e nunca teve ações de relevância contra o crime organizado no pais, basta ver o quanto que essa prática cresceu no últimos 15 anos",0,S
22,1080980036814016512,1409502887026343938,2021-06-28,G1,"agora que lázaro foi morto não deixem os polícias irem embora, avisem q ainda tem outro cpf pra ser cancelado lá em brasília",-1,S
26,51764950,1390332692584087554,2021-05-06,G1,"um ""suspeito"" tinha um fuzil",0,S
24,38304825,1278381980246257665,2020-07-01,G1,"mais uma criança perde a vida terrivelmente, muito triste ",-1,S
18,345657481,1163813502177300480,2019-08-20,UOL,arrasou !! tem que botar vagabundo pra vir deitado mesmo !!,1,M
20,17753072,1175407961491017729,2019-09-21,Folha,espero que os eleitores desse governador assassino se fodam muito,-1,G
25,277657546,1115238299596201987,2019-04-08,Folha,quem votou 17 ta com as mãos sujas de sangue inocente,-1,S
18,19613830,1163776435674394626,2019-08-20,G1,"libera mais armamento mesmo, presidente jair bolsonaro o que fizeram com esse país, hein?",-1,M
26,51489815,1390439607741952001,2021-05-06,Uol,"queria ver essa valentia toda com os milicianos, mas aí o buraco é mais embaixo",0,M
21,1358196940769546241,1457396032535412745,2021-11-07,G1,"1 a culpa é totalmente da mãe por não ter largado a criança de jeito ou maneira e de andar armada e com os filhos juntos 2 a pm não fez mais do que a obrigação dela salvando a vida deles e não de uma covarde,idiota e sem noção 3 e mesmo assim nenhuma criança foi ferida",-1,M
22,4877724729,1409557173332594693,2021-06-28,G1,"espetacularização de um vexame policial, aliás, falta o outro serial a ser pego",-1,G
22,1354237134803185665,1409503025442525187,2021-06-28,G1,direitos humanos é meu ovo,-1,S
21,210674785,1457443348252401667,2021-11-07,G1,"pensa um pouco a mulher está com duas crianças, uma de colo mesmo se estivesse armada, o que a imagem não mostrou, qual a chance de sacála e colocar os filhos em risco? é cada maluquice que vcs escrevem para defender pm das merdas que eles fazem! pqp!",-1,G
20,917848996214984705,1175410474470510593,2019-09-21,UOL,temos um exemplo parecido em londres,0,M
